Gender,Seniorcitizen,Partner,Dependents,Tenure,Phoneservice,Mult Lines,Int Service,Onlinesecurity,Onlinebackup,Deviceprotection,Techsupport,Streamingtv,Streamingmovies,Contract,Paperlessbilling,Pay Method,Monthlycharges,Totalcharges,Has_Streaming,OnlineExtras,StreamingExtras,Cluster
0,0,0,0,0.19268474081439926,0,1,0,0,1,0,0,1,1,0,1,2,0.5445089441895451,0.34419902778505357,1,1,2,2
0,0,0,0,0.7956498278693414,1,2,1,1,1,1,0,1,1,0,1,3,0.9581601893065782,0.855889104128755,1,3,2,0
0,0,0,0,0.0,1,2,0,0,0,0,0,0,0,0,1,0,0.537605543395726,0.15926492875755077,0,0,0,4
0,1,0,0,0.7875917181548097,1,2,1,0,1,1,1,1,1,0,1,2,0.961311741160321,0.8589586821492393,1,3,2,0
0,1,1,0,0.6258260711118334,0,1,0,0,0,1,0,1,1,0,1,2,0.5202223093027917,0.613488371133167,1,1,2,2
0,0,1,0,0.7433740681130344,1,0,1,1,0,0,0,1,1,0,1,3,0.8657479155880906,0.8036095658331323,1,1,2,1
0,0,1,1,0.9802764589692089,1,2,1,1,0,0,1,0,1,1,1,1,0.8771879688852611,0.9487460977252832,1,2,1,0
1,1,0,0,0.5949069773404103,1,2,1,0,0,0,0,1,0,0,1,2,0.8314228457771531,0.6880544634752613,1,0,1,4
0,0,0,0,0.5409344555306974,1,2,1,0,1,1,1,0,0,0,0,2,0.8484134085518675,0.6679507309580648,0,3,0,0
0,0,0,0,0.254715372338644,1,0,1,0,0,0,0,0,0,0,1,0,0.7246183450163238,0.4360894459367255,0,0,0,1
1,0,0,0,0.305398088651998,1,2,1,0,0,0,0,1,1,0,1,0,0.8800100899476795,0.5221175678157369,1,0,2,2
0,1,0,0,0.4181114364895969,1,2,1,0,1,1,0,1,1,0,1,2,0.9368293503368552,0.6172346697345175,1,2,2,2
0,0,0,0,0.713018267989325,1,2,1,0,1,0,0,1,1,0,1,2,0.9095747701162132,0.7895479423496163,1,1,2,2
0,1,0,0,0.5203335271749256,1,2,1,0,1,0,0,1,0,0,1,2,0.85964230846491,0.6624095962309045,1,1,1,2
1,1,1,0,0.6665796848022654,1,0,1,0,0,0,0,0,0,0,1,2,0.710887598225057,0.7110107157525442,0,0,0,3
1,0,1,1,0.9263039371594961,1,0,0,1,1,0,1,0,0,2,0,0,0.6132289112649143,0.8292529617348908,0,3,0,0
0,0,1,1,0.11271334783759884,1,0,0,0,0,0,0,1,1,0,0,3,0.6839470206006846,0.320528105269947,1,0,2,1
0,1,1,0,0.9719777734542633,1,2,1,1,0,1,0,1,1,0,0,0,0.9355625785398202,0.9597987358861179,1,2,2,0
1,0,1,1,0.0,1,0,1,0,0,0,0,0,0,0,1,2,0.7253709090056015,0.21658037689582058,0,0,0,3
1,1,1,0,0.9408108104555145,1,2,1,1,1,1,0,1,1,1,1,2,0.9535203534884602,0.9473470733912666,1,3,2,0
1,0,0,0,0.5780542224431977,1,2,0,0,0,0,0,0,0,0,0,2,0.5544406423538303,0.6041380147792899,0,0,0,4
1,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,2,0.7128158923468471,0.21274795336104005,0,0,0,3
0,0,0,0,0.34824971471629823,1,0,1,0,0,1,1,1,1,0,1,3,0.9079745369643853,0.5495549646515566,1,2,2,1
1,1,1,0,0.9408108104555145,0,1,0,0,1,1,0,0,1,0,1,2,0.48543094703235,0.8066062639336347,1,2,1,0
0,0,1,0,0.5949069773404103,1,2,1,0,1,0,0,1,1,0,1,2,0.9082415757606498,0.7175104622027355,1,1,2,2
1,1,0,0,0.4181114364895969,1,0,1,0,1,0,0,0,0,0,1,2,0.7510638959269418,0.5662041736210898,0,1,0,3
1,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,2,0.7181783598503162,0.21438484857379633,0,0,0,3
0,1,0,0,0.5780542224431977,1,0,1,1,0,1,1,0,1,0,1,3,0.8881108876513931,0.7056175937143756,1,3,1,0
1,0,1,1,0.0,1,0,2,0,0,0,0,0,0,0,0,0,0.047555227740659886,0.009676886464231128,0,0,0,1
0,0,1,0,0.9922776889814588,1,2,0,1,0,1,1,0,0,2,0,1,0.6806862833706784,0.9019832298356357,0,3,0,0
0,0,1,0,0.19268474081439926,1,2,1,0,0,0,0,0,0,0,1,2,0.7606527732983112,0.4259918796657621,0,0,0,4
0,0,0,0,0.8185108119262328,1,0,0,0,0,0,0,1,1,0,1,2,0.6761700052477898,0.7866173101932271,1,0,2,1
0,0,1,1,0.6789366222463231,1,0,0,0,1,0,0,1,1,1,1,0,0.713969534989371,0.7135819770384039,1,1,2,1
1,1,1,0,0.7792930326398642,1,2,1,0,0,0,0,0,1,0,0,2,0.8233467490478006,0.8072137482449353,1,0,1,4
1,0,0,0,0.19268474081439926,0,1,0,0,1,0,0,0,0,0,1,2,0.25822030407955565,0.23490789947912957,0,1,0,3
0,0,0,0,0.5780542224431977,1,0,1,1,0,0,0,1,0,0,0,2,0.8289508781119049,0.6866745120304508,1,1,1,1
0,0,0,0,0.7875917181548097,1,2,1,0,0,0,0,0,1,0,1,2,0.8109988412706665,0.8130342971719206,1,0,1,4
1,1,0,0,0.0,1,2,1,0,0,0,0,0,0,0,1,2,0.7503467110481281,0.2242042498184467,0,0,0,4
0,1,1,0,0.7527982018050413,1,2,1,0,0,1,0,1,1,0,1,0,0.9031448592534971,0.8241694480333922,1,1,2,2
1,0,0,0,0.9719777734542633,1,2,1,0,1,1,1,1,1,0,1,2,0.95498992522899,0.9634747461187774,1,3,2,0
1,0,0,0,0.4738949439878661,1,0,0,0,0,0,0,0,0,0,1,1,0.4801003463986749,0.5121705191197685,0,0,0,1
1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,2,0.5890300591626482,0.17496228144504578,1,0,1,1
0,0,0,0,0.4181114364895969,1,2,1,0,0,0,0,1,1,0,0,0,0.8844946858602519,0.6067989076085097,1,0,2,2
0,0,0,0,0.8034809181183954,1,2,0,1,0,1,1,1,1,1,1,1,0.8274000665018117,0.8326258581914374,1,3,2,0
1,1,0,0,0.5409344555306974,1,2,1,0,1,1,0,1,1,0,1,2,0.9438682628851055,0.6983226947798994,1,2,2,2
0,1,1,0,0.5601134609906421,1,2,1,0,1,0,0,1,1,0,1,2,0.909308397418246,0.6989784335206617,1,1,2,2
0,0,0,0,0.4474001131530433,1,0,1,0,0,0,0,0,0,0,0,2,0.7253709090056015,0.5830389468545756,0,0,0,3
0,0,0,0,0.0,1,0,1,1,0,0,0,0,0,0,0,3,0.7567669574831066,0.22616403244600267,0,1,0,3
0,0,0,0,0.770738963257597,1,2,1,0,0,1,0,0,1,0,1,2,0.8513913530363317,0.8159076341581055,1,1,1,2
1,1,1,0,0.3853694816287984,1,2,1,0,0,0,0,1,1,0,1,0,0.8842154994162434,0.5760575123419373,1,0,2,2
1,0,1,0,0.6789366222463231,1,0,1,0,0,1,0,1,1,0,1,1,0.879165018715616,0.7535790600996635,1,1,2,1
0,0,0,0,0.19268474081439926,1,0,0,1,1,0,0,0,0,0,0,2,0.592417119395852,0.3542188302434012,0,2,0,3
0,0,0,0,0.0,1,0,0,1,1,0,0,0,0,0,1,2,0.5880583681538015,0.1746656724008641,0,2,0,3
0,0,0,0,0.5780542224431977,1,0,1,0,1,1,0,1,1,0,1,2,0.9148745065489691,0.7090650815064388,1,2,2,1
1,0,0,0,0.11271334783759884,1,0,0,1,1,0,0,0,0,0,1,3,0.5777474037858288,0.2851715499680194,0,2,0,3
1,0,0,0,0.305398088651998,0,1,0,0,1,0,0,1,1,0,1,3,0.5487132498646887,0.454661754673595,1,1,2,2
1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0.49593510340691765,0.1465450113525498,0,0,0,1
1,0,1,0,0.254715372338644,1,0,1,0,0,1,1,0,0,0,1,3,0.7930850395169015,0.4615462317637217,0,2,0,3
1,1,1,0,0.8110974307265147,1,2,1,0,0,0,0,0,1,0,1,2,0.8157818896360749,0.827920697133382,1,0,1,4
0,1,0,0,0.11271334783759884,0,1,0,0,0,1,0,0,0,0,1,2,0.27245965625305346,0.23325843189273168,0,1,0,3
0,0,0,0,0.5601134609906421,1,0,1,0,0,0,0,0,0,0,1,1,0.7253709090056015,0.6330357644235928,0,0,0,1
0,0,0,0,0.34824971471629823,1,0,0,0,0,0,1,0,0,0,1,0,0.5466152351339439,0.4448356799947052,0,1,0,1
1,0,0,0,0.9408108104555145,1,2,1,0,0,1,1,1,1,1,1,2,0.9325100076986466,0.9455838552025985,1,2,2,2
1,0,1,1,0.11271334783759884,1,0,1,0,0,1,1,0,1,0,0,1,0.8519849540557809,0.3770582004703934,1,2,1,1
1,0,0,0,0.8716213630607225,1,0,2,0,0,0,0,0,0,1,1,2,0.05946525451385548,0.6359430821269935,0,0,0,3
1,0,0,0,0.0,1,2,1,0,0,0,0,0,0,0,1,3,0.7492691242807615,0.22387531605433705,0,0,0,4
0,0,0,0,0.7792930326398642,1,2,1,0,0,0,0,1,0,1,0,2,0.815464349298437,0.8144465409644178,1,0,1,4
0,1,1,0,0.8528736770356842,1,0,1,1,0,0,0,0,0,0,1,1,0.7485495230101163,0.8387609162053541,0,1,0,1
1,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,1,2,0.710887598225057,0.21215934085854893,0,0,0,3
0,0,0,0,0.11271334783759884,1,0,1,0,0,0,0,0,0,0,1,2,0.7249947595980047,0.32483795498298296,0,0,0,3
1,0,0,0,0.0,1,0,1,0,0,0,0,1,1,0,1,2,0.8421051352874782,0.2522135431652663,1,0,2,1
1,0,1,0,0.34824971471629823,1,2,1,0,0,0,0,1,0,0,1,2,0.8077861717589333,0.5212170381574494,1,0,1,4
0,0,1,0,0.4980828294663973,1,2,1,1,0,0,1,1,0,0,1,1,0.8875561405240878,0.6803759604228571,1,2,1,0
1,0,0,0,0.6665796848022654,1,2,1,0,1,0,0,0,0,0,1,2,0.804554054976784,0.7482102142239369,0,1,0,4
1,0,1,0,0.0,1,2,1,0,0,0,0,0,0,0,1,0,0.7517801187868505,0.2246417980672565,0,0,0,4
1,0,0,0,0.11271334783759884,1,0,1,0,0,0,0,0,0,0,1,2,0.7003527371755588,0.2975029299246712,0,0,0,3
0,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,3,0.3484575191361084,0.1015274235488792,1,0,1,3
0,0,1,0,0.5780542224431977,1,0,1,0,0,0,0,1,1,0,0,2,0.8408950632409465,0.7014347340276645,1,0,2,1
1,1,0,0,0.11271334783759884,1,0,0,0,0,0,0,0,0,0,1,2,0.47170105312351573,0.2599591164351456,0,0,0,3
1,1,1,0,0.5949069773404103,1,0,1,0,0,0,0,0,0,0,1,0,0.7313535381156228,0.6729750410152046,0,0,0,1
1,1,1,0,0.7792930326398642,1,2,1,0,1,1,0,1,1,0,0,0,0.9411140318393062,0.8528393216881516,1,2,2,0
1,0,1,0,0.9761580826059855,1,2,1,0,1,0,1,1,1,1,1,2,0.9294398848443626,0.96226806075423,1,2,2,2
0,0,0,0,0.0,1,0,1,0,1,0,0,0,0,0,1,2,0.752495382205266,0.2248601324934711,0,1,0,3
1,1,1,0,0.9360588089274335,1,2,1,0,0,1,0,1,1,0,0,2,0.9114356674113409,0.9326793026924901,1,1,2,2
0,1,0,0,0.0,0,1,0,0,0,0,0,1,0,0,1,2,0.3693698894932671,0.10791093242849006,1,0,1,1
0,1,1,0,0.9312241597638317,1,2,1,0,0,1,0,1,1,0,1,0,0.9117009812364278,0.931022937682253,1,1,2,2
0,1,0,0,0.5409344555306974,1,2,1,0,0,0,0,1,1,0,1,2,0.8811347750649375,0.6891955646926591,1,0,2,2
1,0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,1,2,0.13386266757803797,0.036022264781892015,0,0,0,3
1,0,1,1,0.3853694816287984,1,0,1,0,0,0,0,0,0,0,1,0,0.7174155824891619,0.5440617886674409,0,0,0,1
1,0,1,1,0.0,1,0,1,0,0,0,0,1,1,0,0,3,0.8469181847744139,0.25368272832281313,1,0,2,1
0,0,1,1,0.0,1,0,2,0,0,0,0,0,0,0,0,3,0.06337695011899983,0.014506473142734904,0,0,0,3
1,0,1,1,0.9003050659924084,1,2,1,0,1,1,0,1,1,0,1,0,0.9284125751248565,0.9105915923078431,1,2,2,0
0,0,0,0,0.254715372338644,0,1,0,1,1,0,0,0,0,0,1,2,0.32669259366581277,0.32471976308164985,0,2,0,3
1,0,0,0,0.3853694816287984,1,2,1,0,1,0,0,1,1,0,1,2,0.9071726183225334,0.583208497527255,1,1,2,2
0,0,0,0,0.770738963257597,1,2,1,0,0,0,1,0,0,0,1,1,0.788093316697925,0.7906635712579969,0,1,0,4
0,0,0,0,0.19268474081439926,0,1,0,1,0,0,1,0,0,0,0,3,0.33612925864685067,0.3264837048096267,0,2,0,3
1,0,0,0,0.3853694816287984,1,2,1,0,0,0,0,0,1,0,1,3,0.8227204216305273,0.565125770052142,1,0,1,4
1,0,1,0,0.9761580826059855,1,2,1,0,1,1,0,1,1,0,1,1,0.9342927942029757,0.9679230228516805,1,2,2,2
0,0,0,0,0.8034809181183954,1,2,1,0,1,0,1,0,0,0,0,1,0.8233467490478006,0.8222064826803839,0,2,0,0
1,0,0,0,0.6907675702807966,1,2,1,0,0,0,0,0,0,0,1,2,0.7542793600158568,0.7351764182494726,0,0,0,4
0,0,0,0,0.254715372338644,1,0,0,0,0,0,0,0,0,0,0,3,0.4895404873121333,0.37791355076620853,0,0,0,3
1,0,1,1,0.5203335271749256,1,0,0,0,0,0,0,0,1,1,0,1,0.5757606328907418,0.5887069614623177,1,0,1,1
0,0,0,0,0.11271334783759884,1,0,0,1,0,0,0,1,1,0,1,2,0.7234875064813764,0.3350834217573954,1,1,2,1
0,0,1,0,0.9212950571409093,1,2,1,0,1,1,1,1,1,1,0,2,0.9608280961435564,0.9367964416696352,1,3,2,0
1,1,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,2,0.710887598225057,0.21215934085854893,0,0,0,3
1,0,0,0,0.3853694816287984,1,2,1,0,0,0,0,1,1,0,0,3,0.8808538258019434,0.5788537510481474,1,0,2,2
1,0,0,0,0.0,1,2,0,0,0,0,0,1,0,0,1,2,0.634152735716419,0.18873599535377075,1,0,1,4
0,0,0,0,0.610796177303996,1,0,1,0,0,0,0,0,0,0,1,2,0.7177971073799938,0.669690245013613,0,0,0,3
0,0,1,0,1.0,1,2,1,0,1,1,1,1,1,1,1,2,0.9554788850268969,0.9888352264349046,1,3,2,0
0,0,0,1,0.0,1,0,0,0,0,1,0,0,1,0,0,2,0.6283221252323326,0.18695619932094196,1,1,1,1
0,0,0,0,0.0,1,0,2,0,0,0,0,0,0,0,0,3,0.04621534231482627,0.009267885936438632,0,0,0,3
1,1,1,0,0.5203335271749256,1,2,1,0,1,0,0,1,1,0,1,2,0.915401598459494,0.6799084904746103,1,1,2,2
0,0,0,0,0.34824971471629823,1,0,1,0,0,1,0,0,1,0,0,2,0.8145105936497836,0.5339179720117028,1,1,1,1
0,1,1,0,0.9003050659924084,1,0,1,0,0,0,0,0,0,0,1,2,0.7257467936124667,0.8492872444933189,0,0,0,3
1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0.4830683588325134,0.14261743275482866,0,0,0,1
1,0,1,0,0.9161942659559942,1,0,1,0,1,0,0,1,1,1,1,0,0.8766217503147014,0.9056468037545408,1,1,2,1
0,0,0,0,0.254715372338644,1,0,1,0,1,1,1,1,1,1,1,2,0.9375879733325762,0.5153217290968412,1,3,2,0
1,0,1,0,0.6907675702807966,1,2,1,1,1,1,0,1,0,0,1,2,0.9042219026081059,0.7751896121190724,1,3,1,0
0,0,0,0,0.723509525141595,1,2,1,0,0,0,0,0,0,0,1,0,0.7542793600158568,0.7466279790182552,0,0,0,4
0,0,0,1,0.5203335271749256,1,0,0,0,0,0,0,0,0,0,1,2,0.4765168157529105,0.5282687364923591,0,0,0,3
1,0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,3,0.5476652729590809,0.16233566497240445,0,1,0,3
1,0,0,0,0.7021154854916872,1,0,0,1,0,0,0,0,0,0,1,0,0.5333125026847899,0.6788147289915533,0,1,0,1
0,1,0,0,0.7433740681130344,1,2,1,0,1,1,0,1,1,0,1,2,0.9401089603670061,0.8348328452202501,1,2,2,2
0,0,1,0,0.7619132911961489,1,2,1,0,1,0,1,1,0,0,1,1,0.8757712950321689,0.8157653093143069,1,2,1,0
0,0,1,0,0.8528736770356842,1,2,0,0,0,0,0,0,0,0,1,2,0.5408028227816761,0.7764704785090003,0,0,0,4
0,1,0,0,0.0,1,0,1,0,0,0,0,1,1,0,1,2,0.85964230846491,0.2575667718423343,1,0,2,1
1,1,1,0,0.8185108119262328,1,2,1,0,0,0,0,1,1,0,1,2,0.8666144736284458,0.8506324675059477,1,0,2,2
0,0,0,0,0.34824971471629823,1,2,1,0,1,1,1,1,1,0,1,1,0.9586462558508432,0.582285952166703,1,3,2,0
1,1,0,0,0.4181114364895969,1,0,1,0,0,0,0,0,0,0,1,2,0.7155038580624051,0.553436832304478,0,0,0,3
0,0,0,0,0.713018267989325,1,0,1,0,1,1,0,1,1,0,1,2,0.9055651588184359,0.7882664650603561,1,2,2,1
1,0,0,0,0.6400848539674424,1,0,1,0,1,1,0,0,0,0,1,2,0.7772857307829268,0.7127913473631423,0,2,0,3
0,0,0,0,0.3853694816287984,1,2,0,0,0,0,1,1,1,0,1,2,0.752137870265561,0.5414554364434576,1,1,2,2
1,1,1,0,0.7527982018050413,1,2,1,0,0,1,0,1,1,0,1,2,0.9001717385967393,0.8269767069070242,1,1,2,2
0,0,0,0,0.11271334783759884,0,1,0,0,0,0,1,0,0,0,1,2,0.2811701930167589,0.18654270237663007,0,1,0,3
1,1,1,0,0.8110974307265147,1,2,1,0,1,0,0,1,1,0,1,2,0.8892186558122313,0.8488727279699699,1,1,2,2
0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,1,3,0.5865975079757588,0.17421974428467552,1,0,1,3
0,0,1,1,0.770738963257597,1,2,1,0,0,1,1,1,1,0,1,2,0.9302090721015156,0.8394684764530969,1,2,2,2
0,0,0,0,0.4980828294663973,1,2,1,0,0,1,0,1,1,0,1,2,0.9122312137149581,0.6675760654604503,1,1,2,2
0,0,0,0,0.4181114364895969,1,2,0,1,0,0,1,0,1,0,0,2,0.7264977699134797,0.5542485059240312,1,2,1,2
0,0,0,0,0.6400848539674424,0,1,0,0,0,0,0,1,1,1,1,1,0.4801003463986749,0.6293476576514853,1,0,2,1
1,0,0,0,0.4474001131530433,1,0,2,0,0,0,0,0,0,0,0,3,0.05552469004535919,0.3668391682197379,0,0,0,3
0,1,1,0,0.19268474081439926,1,0,1,0,0,0,0,1,0,0,1,2,0.7917584697363961,0.4038828726168671,1,0,1,1
1,0,1,0,0.9263039371594961,1,2,1,0,0,1,1,1,1,1,1,2,0.9299527994486474,0.9325913490405163,1,2,2,2
0,1,0,0,0.6665796848022654,1,2,1,0,0,0,0,1,1,0,1,2,0.8766217503147014,0.7585126464300603,1,0,2,2
1,1,1,0,0.0,1,2,1,0,0,0,0,0,0,0,1,2,0.7503467110481281,0.2242042498184467,0,0,0,4
1,0,1,1,0.8327695947818418,1,0,0,1,0,1,1,1,1,1,0,1,0.7890954015625927,0.8363995787406491,1,3,2,0
0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,3,0.7143535292971841,0.2132173176157112,0,0,0,3
1,0,0,0,0.4738949439878661,1,0,1,0,0,0,0,1,1,0,1,2,0.8490103276324836,0.6236966288296878,1,0,2,1
0,0,0,0,0.4474001131530433,1,0,1,1,0,0,0,0,0,0,1,1,0.7492691242807615,0.5748643027502028,0,1,0,1
1,0,0,0,0.6789366222463231,1,2,1,0,0,0,0,1,1,0,1,1,0.8788830308231361,0.7689709082899111,1,0,2,2
1,0,1,1,0.770738963257597,0,1,0,1,0,0,1,0,0,0,0,0,0.35376289768056624,0.6598581881250591,0,2,0,0
0,1,0,0,0.19268474081439926,1,0,1,0,0,1,0,1,0,0,1,2,0.8329620341073628,0.4016120109972064,1,1,1,1
0,0,0,0,0.305398088651998,1,0,2,0,0,0,0,0,0,0,0,1,0.044872086104495966,0.28502077602128567,0,0,0,1
1,0,0,0,0.9109981273786067,1,0,1,0,1,0,0,0,1,0,1,2,0.8236596374610912,0.8868835898005086,1,1,1,1
1,0,1,0,0.305398088651998,1,2,1,0,1,0,0,0,0,0,1,2,0.7977022498004847,0.5048591029982465,0,1,0,4
0,1,0,0,0.4181114364895969,1,0,1,0,0,1,0,1,1,0,1,2,0.8643005195757205,0.5963874830510856,1,1,2,1
1,1,1,0,0.5409344555306974,1,0,1,0,1,0,1,0,1,0,1,0,0.8463189208933265,0.673191226801716,1,2,1,1
0,1,0,0,0.4181114364895969,1,0,2,0,0,0,0,0,0,0,0,2,0.03946501142131117,0.3533284610348313,0,0,0,3
0,0,1,1,0.8463325441826955,1,0,0,0,1,0,1,0,1,1,1,0,0.6904093574212874,0.8112964142263014,1,2,1,0
1,0,0,0,0.770738963257597,1,0,1,0,1,0,1,0,0,0,1,2,0.7786487029639954,0.7927517470197565,0,2,0,3
0,1,1,1,0.19268474081439926,1,0,1,1,0,0,1,1,0,0,1,3,0.8418028742762925,0.436536597451199,1,2,1,3
0,1,0,0,0.8775997724016579,1,0,1,0,1,0,0,1,1,1,0,1,0.882257096154983,0.8900679826626998,1,1,2,1
0,0,1,1,0.4738949439878661,1,0,0,0,0,1,1,0,0,0,0,1,0.5909681522596959,0.5437074195369349,0,2,0,1
1,0,1,0,0.305398088651998,1,0,1,0,0,1,0,1,1,0,1,2,0.8777535876479015,0.534098040615642,1,1,2,1
0,1,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,3,0.4830683588325134,0.14261743275482866,0,0,0,3
1,0,0,0,0.11271334783759884,1,0,2,0,0,0,0,0,0,0,0,3,0.058154961679610866,0.09268935360719595,0,0,0,3
0,1,0,0,0.0,1,0,0,1,0,1,0,0,0,0,1,2,0.5967405767183334,0.17731591981518222,0,2,0,3
1,1,0,0,0.11271334783759884,1,0,0,0,0,0,0,0,0,0,0,3,0.4812895318835551,0.2462006745604094,0,0,0,3
0,0,0,0,0.254715372338644,1,0,1,0,0,0,0,0,1,0,1,2,0.7833918920665905,0.4605730214959362,1,0,1,1
1,0,0,0,0.0,1,0,2,0,0,0,0,0,0,0,0,3,0.05552469004535919,0.012109567815934391,0,0,0,3
1,0,0,0,0.254715372338644,1,2,1,0,1,0,0,0,1,0,1,2,0.8522815072775117,0.4848033520853329,1,1,1,2
1,0,0,0,0.34824971471629823,1,2,1,0,0,0,0,0,0,0,1,2,0.753923040975606,0.5245643355617098,0,0,0,4
0,0,1,1,0.305398088651998,1,0,1,0,1,0,1,1,1,0,1,3,0.9036836525000244,0.5229080417600556,1,2,2,1
1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,3,0.49187467272128266,0.14530556336582634,0,0,0,3
1,1,1,0,0.7619132911961489,1,0,1,0,1,1,0,0,0,0,1,3,0.7867542713265308,0.7879979305749117,0,2,0,3
0,1,1,0,0.610796177303996,1,2,1,1,0,1,0,0,0,0,1,0,0.8236596374610912,0.7097570516448305,0,2,0,0
0,0,0,0,0.34824971471629823,1,0,0,1,1,0,0,0,0,0,0,2,0.601029307101061,0.493846133561455,0,2,0,3
1,0,0,0,0.9843347108983214,1,2,1,0,1,1,1,1,1,1,0,2,0.9515546115093257,0.9689093877754216,1,3,2,0
0,0,1,1,0.0,1,0,2,0,0,0,0,0,0,0,1,3,0.062076233124961896,0.014109428793409885,0,0,0,3
1,0,0,0,0.0,1,0,1,0,1,0,0,0,0,0,1,2,0.7499877570433474,0.22409467897412083,0,1,0,3
0,0,0,0,0.4181114364895969,1,0,1,0,0,0,0,1,0,0,1,0,0.7897624148435902,0.58466659616542,1,0,1,1
0,0,0,0,0.4474001131530433,1,2,1,0,0,0,0,0,0,0,1,2,0.752852654926526,0.5910885753898878,0,0,0,4
1,1,0,0,0.6400848539674424,1,2,1,0,0,1,0,0,0,0,1,2,0.788093316697925,0.7106788236477773,0,1,0,4
0,0,1,0,0.3853694816287984,1,0,1,0,0,1,0,1,0,0,1,2,0.8292605006558093,0.5608921131958374,1,1,1,1
1,0,1,0,0.8396337785951014,1,2,1,0,1,0,0,1,1,0,1,2,0.9151381175451901,0.8781842254269112,1,1,2,2
1,0,1,0,0.19268474081439926,1,2,1,0,0,0,1,0,0,0,1,0,0.7867542713265308,0.42288178183533376,0,1,0,4
1,0,1,0,0.9161942659559942,1,2,1,1,0,1,0,0,1,0,0,2,0.8746352434078521,0.9109582154402442,1,2,1,2
0,0,0,0,0.5203335271749256,1,0,1,1,0,0,1,1,1,0,1,0,0.9023356485979781,0.6663015378850032,1,2,2,0
1,0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,1,2,0.5460894408403464,0.16185464162828248,0,1,0,3
1,0,1,1,0.9843347108983214,1,2,0,0,1,1,1,0,1,1,1,0,0.7603006835644839,0.9193200377815122,1,3,1,0
1,0,1,1,0.3853694816287984,0,1,0,1,0,0,1,0,0,0,1,2,0.34001250530497595,0.43977875295097735,0,2,0,3
1,1,0,0,0.6400848539674424,1,2,1,1,0,0,0,1,0,0,1,2,0.8555327681851266,0.7302967793866448,1,1,1,2
0,1,0,0,0.11271334783759884,1,0,1,0,0,0,0,0,0,0,1,2,0.7227322813738536,0.3299553296637466,0,0,0,3
1,0,0,0,0.0,1,2,0,0,0,1,0,0,0,0,0,2,0.582682226916312,0.17302460327567962,0,1,0,4
0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,1,1,0.5890300591626482,0.17496228144504578,1,0,1,1
1,0,1,1,0.9802764589692089,1,2,0,1,0,1,0,1,1,2,1,2,0.7870893476236905,0.9193031038662797,1,2,2,0
0,0,0,0,0.8463325441826955,1,2,1,1,1,1,1,1,1,0,1,0,0.9805400776575242,0.8938279856426147,1,4,2,0
1,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,1,2,0.4747159909025381,0.14006786931767756,0,0,0,3
1,1,0,0,0.34824971471629823,1,0,1,1,0,0,0,1,0,0,1,0,0.8224069821956376,0.5358878687974405,1,1,1,1
0,0,1,1,0.5601134609906421,1,2,1,0,1,0,0,0,1,0,1,0,0.8572978741297761,0.685231002517562,1,1,1,2
0,1,0,0,0.5949069773404103,1,0,1,0,0,0,1,1,1,0,1,2,0.8777535876479015,0.7149901243781113,1,1,2,1
1,0,1,0,0.19268474081439926,1,0,2,0,0,0,0,0,0,0,1,1,0.06337695011899983,0.16313422916078105,0,0,0,1
1,0,0,0,0.6907675702807966,1,2,1,0,0,1,1,1,1,0,1,3,0.9294398848443626,0.7950743519567325,1,2,2,2
0,0,0,0,0.19268474081439926,1,2,0,0,0,0,1,1,0,0,1,2,0.6666016047248823,0.34451347153170914,1,1,1,2
0,0,0,0,0.713018267989325,1,0,0,1,1,1,1,1,0,1,0,3,0.7496285615625957,0.7491705998967056,1,4,1,0
0,1,0,0,0.7336191963450966,1,2,1,0,0,1,0,0,0,0,1,2,0.7759192705054615,0.7713503734531097,0,1,0,4
0,0,0,0,0.0,1,2,1,0,0,0,0,0,0,0,1,2,0.7510638959269418,0.22442317077116705,0,0,0,4
0,0,1,0,0.6665796848022654,1,2,1,1,0,1,0,1,1,0,1,0,0.9312329344708536,0.7762188131058768,1,2,2,0
1,1,0,0,0.11271334783759884,1,2,1,0,0,0,0,1,1,0,1,2,0.8743508524226999,0.38270514783737286,1,0,2,2
1,0,0,0,0.19268474081439926,0,1,0,0,1,0,1,0,0,0,1,3,0.37519744051346887,0.2859983227220816,0,2,0,3
